wall_elapsed_sec,ros_time_sec,current_waypoint,last_status,diagnosis,tf_error,issues,map_x,map_y,map_yaw_deg,odom_x,odom_y,static_value,static_status,global_value,global_status,local_value,local_status,local_plan_points,local_plan_inside,local_plan_free,local_plan_lethal,local_plan_unknown,local_plan_status,global_plan_points,global_plan_inside,global_plan_free,global_plan_lethal,global_plan_unknown,global_plan_status,scan_front_min_m,scan_valid_count
65.006,1782022831.936,14,"heading to waypoint #14 (6.9, 5.4)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.592,1.488,-18.5,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.7,656
65.506,1782022832.436,14,"heading to waypoint #14 (6.9, 5.4)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.592,1.488,-0.1,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.597,649
66.007,1782022832.936,14,"heading to waypoint #14 (6.9, 5.4)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.559,1.531,7.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.534,650
66.506,1782022833.436,14,"heading to waypoint #14 (6.9, 5.4)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.559,1.531,7.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.534,651
67.006,1782022833.936,14,"heading to waypoint #14 (6.9, 5.4)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.559,1.531,7.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.535,652
67.506,1782022834.436,14,"heading to waypoint #14 (6.9, 5.4)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.559,1.531,7.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.535,651
68.007,1782022834.936,14,"heading to waypoint #14 (6.9, 5.4)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.559,1.531,7.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.535,653
68.506,1782022835.436,14,"heading to waypoint #14 (6.9, 5.4)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.559,1.531,7.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.535,654
69.006,1782022835.936,14,"heading to waypoint #14 (6.9, 5.4)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.559,1.531,7.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.535,655
69.506,1782022836.436,14,"heading to waypoint #14 (6.9, 5.4)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.559,1.531,7.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.535,655
70.007,1782022836.936,14,"heading to waypoint #14 (6.9, 5.4)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.559,1.531,7.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.535,656
70.506,1782022837.436,14,"heading to waypoint #14 (6.9, 5.4)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.559,1.531,7.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.535,657
71.007,1782022837.936,14,"heading to waypoint #14 (6.9, 5.4)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.559,1.531,7.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.535,659
71.507,1782022838.436,14,"heading to waypoint #14 (6.9, 5.4)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.559,1.531,7.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.535,659
72.006,1782022838.936,14,"heading to waypoint #14 (6.9, 5.4)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.559,1.531,7.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.535,660
72.506,1782022839.436,14,"heading to waypoint #14 (6.9, 5.4)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.559,1.531,7.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.535,661
73.006,1782022839.936,14,"heading to waypoint #14 (6.9, 5.4)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.559,1.531,7.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.535,662
73.507,1782022840.436,14,"heading to waypoint #14 (6.9, 5.4)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.559,1.531,25.7,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.502,658
74.006,1782022840.936,14,"heading to waypoint #14 (6.9, 5.4)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.566,32.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.467,664
74.507,1782022841.436,14,"heading to waypoint #14 (6.9, 5.4)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.566,32.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.468,680
75.007,1782022841.936,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.566,32.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.468,679
75.506,1782022842.436,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.566,32.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.468,681
76.007,1782022842.936,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.566,32.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.468,680
76.507,1782022843.436,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.566,32.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.468,681
77.006,1782022843.936,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.566,32.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.468,681
77.507,1782022844.436,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.566,32.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.468,682
78.006,1782022844.936,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.566,32.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.468,682
78.506,1782022845.436,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.566,32.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.468,682
79.007,1782022845.936,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.566,32.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.468,682
79.507,1782022846.436,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.566,32.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.468,683
80.007,1782022846.936,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.566,32.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.468,683
80.506,1782022847.436,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.566,32.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.468,684
81.007,1782022847.936,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.566,32.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.468,684
81.506,1782022848.436,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.566,51.9,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.453,655
82.006,1782022848.936,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.586,58.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.451,665
82.507,1782022849.436,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.586,58.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.451,668
83.006,1782022849.936,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.586,58.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.451,668
83.506,1782022850.436,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.586,58.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.451,669
84.006,1782022850.936,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.586,58.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.451,668
84.507,1782022851.436,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.586,58.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.451,669
85.006,1782022851.936,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.586,58.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.451,670
85.506,1782022852.436,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.586,58.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.451,669
86.006,1782022852.936,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.586,58.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.451,670
86.507,1782022853.436,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.586,58.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.451,670
87.007,1782022853.936,15,"heading to waypoint #15 (2.7, 3.5)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.586,58.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.451,671
87.506,1782022854.436,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.586,58.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.451,671
88.006,1782022854.936,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.586,58.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.451,671
88.506,1782022855.436,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.586,58.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.451,671
89.007,1782022855.936,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.586,58.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.451,670
89.506,1782022856.436,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.586,58.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.451,672
90.006,1782022856.936,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.586,58.4,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.451,672
90.506,1782022857.436,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.544,1.586,75.5,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.453,666
91.006,1782022857.936,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.526,1.597,79.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.455,671
91.507,1782022858.436,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.526,1.597,79.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.455,672
92.006,1782022858.936,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.526,1.597,79.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.455,672
92.507,1782022859.436,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.526,1.597,79.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.455,672
93.006,1782022859.936,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.526,1.597,79.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.455,673
93.506,1782022860.436,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.526,1.597,79.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.455,673
94.006,1782022860.936,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.526,1.597,79.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.455,673
94.506,1782022861.436,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.526,1.597,79.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.455,674
95.006,1782022861.936,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.526,1.597,79.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.455,675
95.506,1782022862.436,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.526,1.597,79.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.455,675
96.007,1782022862.937,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.526,1.597,79.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.455,675
96.506,1782022863.436,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.526,1.597,79.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.455,675
97.007,1782022863.936,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.526,1.597,79.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.455,676
97.507,1782022864.436,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.526,1.597,79.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.455,676
98.006,1782022864.936,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.526,1.597,79.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.455,676
98.507,1782022865.436,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.526,1.597,97.7,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.456,706
99.006,1782022865.936,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.522,1.612,103.0,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.456,708
99.506,1782022866.436,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.522,1.612,103.0,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.456,708
100.006,1782022866.936,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.522,1.612,103.0,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.456,708
100.506,1782022867.436,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.522,1.612,103.0,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.456,708
101.006,1782022867.936,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.522,1.612,103.0,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.456,708
101.506,1782022868.436,16,"heading to waypoint #16 (5.6, 0.9)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.522,1.612,103.0,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.456,708
102.007,1782022868.936,17,"heading to waypoint #17 (7.5, 0.7)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.522,1.612,103.0,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.456,708
102.506,1782022869.436,17,"heading to waypoint #17 (7.5, 0.7)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.522,1.612,103.0,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.456,708
103.007,1782022869.936,17,"heading to waypoint #17 (7.5, 0.7)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.522,1.612,103.0,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.456,708
103.507,1782022870.436,17,"heading to waypoint #17 (7.5, 0.7)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.522,1.612,103.0,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.456,708
104.007,1782022870.936,17,"heading to waypoint #17 (7.5, 0.7)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.522,1.612,103.0,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.456,708
104.507,1782022871.436,17,"heading to waypoint #17 (7.5, 0.7)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.522,1.612,103.0,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.456,708
105.006,1782022871.936,17,"heading to waypoint #17 (7.5, 0.7)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.522,1.612,103.0,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,0.456,708
