wall_elapsed_sec,ros_time_sec,current_waypoint,last_status,diagnosis,issues,map_x,map_y,map_yaw_deg,odom_x,odom_y,static_value,static_status,global_value,global_status,local_value,local_status,local_plan_points,local_plan_inside,local_plan_free,local_plan_lethal,local_plan_unknown,local_plan_status,global_plan_points,global_plan_inside,global_plan_free,global_plan_lethal,global_plan_unknown,global_plan_status,scan_front_min_m,scan_valid_count
0.504,1782024100.327,,,local_missing,local_missing,,,,0.0,0.0,,,,,,missing,0,0,0,0,0,missing_costmap,0,0,0,0,0,missing_costmap,3.804,701
1.004,1782024100.827,,,local_missing,local_missing,,,,0.0,0.0,,,,,,missing,0,0,0,0,0,missing_costmap,0,0,0,0,0,missing_costmap,3.804,701
1.504,1782024101.327,,,ok,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701
2.004,1782024101.827,,,ok,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701
2.504,1782024102.327,,,ok,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701
3.004,1782024102.827,,,ok,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701
3.504,1782024103.327,,,ok,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701
4.004,1782024103.827,,,ok,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701
4.504,1782024104.327,,,ok,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701
5.004,1782024104.827,0,"heading to waypoint #0 (1.7, -1.1)",ok,,0.015,-0.0,-1.1,0.015,-0.0,0,ok,0,ok,0,ok,35,31,31,0,0,ok,35,35,35,0,0,ok,3.612,701
5.504,1782024105.327,0,"heading to waypoint #0 (1.7, -1.1)",ok,,0.408,-0.067,-20.6,0.408,-0.067,0,ok,0,ok,0,ok,35,35,35,0,0,ok,35,35,35,0,0,ok,4.69,706
6.004,1782024105.827,0,"heading to waypoint #0 (1.7, -1.1)",ok,,0.754,-0.278,-42.2,0.749,-0.281,0,ok,0,ok,0,ok,21,21,21,0,0,ok,21,21,21,0,0,ok,4.201,714
6.504,1782024106.327,0,"heading to waypoint #0 (1.7, -1.1)",ok,,1.069,-0.581,-45.3,1.045,-0.587,0,ok,0,ok,0,ok,21,21,21,0,0,ok,21,21,21,0,0,ok,3.804,717
7.004,1782024106.827,0,"heading to waypoint #0 (1.7, -1.1)",ok,,1.353,-0.888,-45.8,1.324,-0.879,0,ok,0,ok,0,ok,21,21,21,0,0,ok,21,21,21,0,0,ok,3.707,719
7.504,1782024107.327,0,"heading to waypoint #0 (1.7, -1.1)",ok,,1.55,-1.066,-23.1,1.531,-1.066,0,ok,0,ok,0,ok,7,7,7,0,0,ok,7,7,7,0,0,ok,3.283,719
8.004,1782024107.827,1,"heading to waypoint #1 (1.3, -4.9)",ok,,1.528,-1.06,-57.1,1.539,-1.075,0,ok,0,ok,0,ok,78,29,29,0,0,ok,78,78,78,0,0,ok,5.032,719
8.504,1782024108.327,1,"heading to waypoint #1 (1.3, -4.9)",ok,,1.627,-1.403,-76.6,1.66,-1.43,0,ok,0,ok,0,ok,78,35,35,0,0,ok,78,78,78,0,0,ok,4.701,711
9.004,1782024108.827,1,"heading to waypoint #1 (1.3, -4.9)",ok,,1.705,-1.784,-86.3,1.723,-1.832,0,ok,0,ok,0,ok,67,31,31,0,0,ok,67,67,67,0,0,ok,8.271,710
9.504,1782024109.327,1,"heading to waypoint #1 (1.3, -4.9)",ok,,1.729,-2.203,-87.2,1.755,-2.261,0,ok,0,ok,0,ok,67,41,41,0,0,ok,67,67,67,0,0,ok,7.887,711
10.004,1782024109.827,1,"heading to waypoint #1 (1.3, -4.9)",ok,,1.749,-2.58,-93.9,1.767,-2.645,0,ok,0,ok,0,ok,49,30,30,0,0,ok,49,49,49,0,0,ok,9.215,711
10.504,1782024110.327,1,"heading to waypoint #1 (1.3, -4.9)",ok,,1.711,-2.996,-96.2,1.732,-3.063,0,ok,0,ok,0,ok,49,38,38,0,0,ok,49,49,49,0,0,ok,12.304,714
11.004,1782024110.827,1,"heading to waypoint #1 (1.3, -4.9)",ok,,1.687,-3.397,-97.3,1.693,-3.508,0,ok,0,ok,0,ok,49,45,45,0,0,ok,49,49,49,0,0,ok,11.938,715
11.504,1782024111.327,1,"heading to waypoint #1 (1.3, -4.9)",ok,,1.618,-3.827,-102.3,1.615,-3.923,0,ok,0,ok,0,ok,31,31,31,0,0,ok,31,31,31,0,0,ok,10.26,718
12.004,1782024111.827,1,"heading to waypoint #1 (1.3, -4.9)",ok,,1.548,-4.215,-101.4,1.526,-4.353,0,ok,0,ok,0,ok,31,31,31,0,0,ok,31,31,31,0,0,ok,10.252,717
12.504,1782024112.327,1,"heading to waypoint #1 (1.3, -4.9)",ok,,1.49,-4.653,-102.8,1.434,-4.791,0,ok,0,ok,0,ok,12,12,12,0,0,ok,12,12,12,0,0,ok,10.07,716
13.004,1782024112.827,2,"heading to waypoint #2 (-0.5, -7.3)",ok,,1.423,-4.848,-140.0,1.373,-4.936,0,ok,0,ok,0,ok,51,30,30,0,0,ok,51,51,51,0,0,ok,6.638,719
13.504,1782024113.327,2,"heading to waypoint #2 (-0.5, -7.3)",ok,,1.115,-5.115,-138.6,1.066,-5.204,0,ok,0,ok,0,ok,51,35,35,0,0,ok,51,51,51,0,0,ok,7.46,719
14.004,1782024113.827,2,"heading to waypoint #2 (-0.5, -7.3)",ok,,0.784,-5.418,-139.5,0.736,-5.495,0,ok,0,ok,0,ok,51,40,40,0,0,ok,51,51,51,0,0,ok,7.803,526
14.504,1782024114.327,2,"heading to waypoint #2 (-0.5, -7.3)",ok,,0.519,-5.667,-138.7,0.42,-5.774,0,ok,0,ok,0,ok,39,34,34,0,0,ok,39,39,39,0,0,ok,7.885,514
15.004,1782024114.827,2,"heading to waypoint #2 (-0.5, -7.3)",ok,,0.217,-5.936,-139.2,0.09,-6.065,0,ok,0,ok,0,ok,39,38,38,0,0,ok,39,39,39,0,0,ok,7.221,520
15.504,1782024115.327,2,"heading to waypoint #2 (-0.5, -7.3)",ok,,-0.086,-6.199,-134.9,-0.234,-6.354,0,ok,0,ok,0,ok,27,27,27,0,0,ok,27,27,27,0,0,ok,7.341,503
16.004,1782024115.827,2,"heading to waypoint #2 (-0.5, -7.3)",ok,,-0.381,-6.519,-126.8,-0.532,-6.704,0,ok,0,ok,0,ok,27,27,27,0,0,ok,27,27,27,0,0,ok,7.19,518
16.504,1782024116.327,2,"heading to waypoint #2 (-0.5, -7.3)",ok,,-0.556,-6.872,-116.8,-0.752,-7.048,0,ok,0,ok,0,ok,12,12,12,0,0,ok,12,12,12,0,0,ok,7.079,522
17.004,1782024116.827,2,"heading to waypoint #2 (-0.5, -7.3)",ok,,-0.636,-7.21,-75.2,-0.861,-7.413,0,ok,0,ok,0,ok,12,12,12,0,0,ok,12,12,12,0,0,ok,7.014,525
17.504,1782024117.327,3,"heading to waypoint #3 (-0.5, -11.3)",ok,,-0.609,-7.236,-52.5,-0.793,-7.52,0,ok,0,ok,0,ok,83,30,30,0,0,ok,83,83,83,0,0,ok,8.653,528
18.004,1782024117.827,3,"heading to waypoint #3 (-0.5, -11.3)",ok,,-0.402,-7.596,-67.1,-0.548,-7.854,0,ok,0,ok,0,ok,83,34,34,0,0,ok,83,83,83,0,0,ok,8.577,525
18.504,1782024118.327,3,"heading to waypoint #3 (-0.5, -11.3)",ok,,-0.354,-7.907,-80.1,-0.382,-8.243,0,ok,0,ok,0,ok,70,31,31,0,0,ok,70,70,70,0,0,ok,8.501,527
19.004,1782024118.827,3,"heading to waypoint #3 (-0.5, -11.3)",ok,,-0.3,-8.31,-83.8,-0.25,-8.666,0,ok,0,ok,0,ok,70,36,36,0,0,ok,70,70,70,0,0,ok,8.42,528
19.504,1782024119.327,3,"heading to waypoint #3 (-0.5, -11.3)",ok,,-0.302,-8.671,-86.3,-0.141,-9.089,0,ok,0,ok,0,ok,70,45,45,0,0,ok,70,70,70,0,0,ok,8.339,527
20.004,1782024119.827,3,"heading to waypoint #3 (-0.5, -11.3)",ok,,-0.26,-9.035,-86.1,-0.044,-9.499,0,ok,0,ok,0,ok,53,33,33,0,0,ok,53,53,53,0,0,ok,8.261,526
20.504,1782024120.327,3,"heading to waypoint #3 (-0.5, -11.3)",ok,,-0.35,-9.38,-88.4,0.056,-9.927,0,ok,0,ok,0,ok,53,41,41,0,0,ok,53,53,53,0,0,ok,8.178,528
21.004,1782024120.827,3,"heading to waypoint #3 (-0.5, -11.3)",ok,,-0.334,-9.73,-87.5,0.161,-10.372,0,ok,0,ok,0,ok,37,31,31,0,0,ok,37,37,37,0,0,ok,8.091,524
21.504,1782024121.327,3,"heading to waypoint #3 (-0.5, -11.3)",ok,,-0.343,-10.103,-88.3,0.261,-10.8,0,ok,0,ok,0,ok,37,37,37,0,0,ok,37,37,37,0,0,ok,8.008,525
22.004,1782024121.827,3,"heading to waypoint #3 (-0.5, -11.3)",ok,,-0.334,-10.338,-88.0,0.354,-11.21,0,ok,0,ok,0,ok,22,22,22,0,0,ok,22,22,22,0,0,ok,7.93,527
22.504,1782024122.327,3,"heading to waypoint #3 (-0.5, -11.3)",ok,,-0.185,-10.671,-91.7,0.432,-11.658,0,ok,0,ok,0,ok,22,22,22,0,0,ok,22,22,22,0,0,ok,7.846,529
23.004,1782024122.827,3,"heading to waypoint #3 (-0.5, -11.3)",ok,,-0.263,-10.991,-105.6,0.441,-12.057,0,ok,0,ok,0,ok,22,22,22,0,0,ok,22,22,22,0,0,ok,7.739,528
23.504,1782024123.327,4,"heading to waypoint #4 (-0.5, -12.5)",ok,,-0.123,-11.127,-104.9,0.397,-12.286,0,ok,0,ok,0,ok,33,33,33,0,0,ok,33,33,33,0,0,ok,7.816,528
24.004,1782024123.827,4,"heading to waypoint #4 (-0.5, -12.5)",ok,,-0.175,-11.369,-104.6,0.311,-12.735,0,ok,0,ok,0,ok,33,33,33,0,0,ok,33,33,33,0,0,ok,7.72,526
24.504,1782024124.327,4,"heading to waypoint #4 (-0.5, -12.5)",ok,,-0.134,-11.729,-102.7,0.231,-13.149,0,ok,0,ok,0,ok,18,18,18,0,0,ok,18,18,18,0,0,ok,7.647,526
25.004,1782024124.827,4,"heading to waypoint #4 (-0.5, -12.5)",ok,,-0.172,-11.98,-102.5,0.146,-13.588,0,ok,0,ok,0,ok,18,18,18,0,0,ok,18,18,18,0,0,ok,7.557,526
25.504,1782024125.327,5,"heading to waypoint #5 (1.0, -11.4)",ok,,-0.015,-12.021,-121.8,0.088,-13.781,0,ok,0,ok,0,ok,22,22,22,0,0,ok,22,22,22,0,0,ok,6.78,528
26.004,1782024125.827,5,"heading to waypoint #5 (1.0, -11.4)",ok,,0.116,-12.01,-147.7,0.078,-13.787,0,ok,0,ok,0,ok,22,22,22,0,0,ok,22,22,22,0,0,ok,6.633,523
26.504,1782024126.327,5,"heading to waypoint #5 (1.0, -11.4)",ok,,0.43,-11.83,139.3,-0.026,-13.756,0,ok,0,ok,0,ok,22,22,22,0,0,ok,22,22,22,0,0,ok,6.612,520
27.004,1782024126.827,5,"heading to waypoint #5 (1.0, -11.4)",ok,,0.981,-11.481,78.2,-0.008,-13.556,0,ok,0,ok,0,ok,12,12,12,0,0,ok,12,12,12,0,0,ok,7.312,527
27.504,1782024127.327,5,"heading to waypoint #5 (1.0, -11.4)",ok,,1.017,-11.233,127.4,-0.009,-13.423,0,ok,0,ok,0,ok,12,12,12,0,0,ok,12,12,12,0,0,ok,,525
28.004,1782024127.827,5,"heading to waypoint #5 (1.0, -11.4)",ok,,1.211,-11.16,176.6,-0.164,-13.332,0,ok,0,ok,0,ok,4,4,4,0,0,ok,4,4,4,0,0,ok,8.71,526
28.504,1782024128.327,7,"heading to waypoint #7 (3.6, -12.6)",ok,,1.267,-11.137,177.0,-0.164,-13.332,0,ok,0,ok,0,ok,47,32,32,0,0,ok,47,47,47,0,0,ok,8.631,523
29.004,1782024128.827,7,"heading to waypoint #7 (3.6, -12.6)",ok,,1.359,-11.087,114.9,-0.166,-13.325,0,ok,0,ok,0,ok,47,32,32,0,0,ok,47,47,47,0,0,ok,6.611,514
29.504,1782024129.327,7,"heading to waypoint #7 (3.6, -12.6)",ok,,1.235,-10.941,135.1,-0.166,-13.326,0,ok,0,ok,0,ok,47,32,32,0,0,ok,47,47,47,0,0,ok,6.586,522
30.004,1782024129.827,7,"heading to waypoint #7 (3.6, -12.6)",ok,,1.444,-10.86,113.2,-0.166,-13.325,0,ok,0,ok,0,ok,48,34,34,0,0,ok,48,48,48,0,0,ok,6.637,508
30.505,1782024130.328,7,"heading to waypoint #7 (3.6, -12.6)",ok,,1.348,-10.739,-178.6,-0.224,-13.307,0,ok,0,ok,0,ok,48,33,33,0,0,ok,48,48,48,0,0,ok,9.13,505
31.004,1782024130.827,7,"heading to waypoint #7 (3.6, -12.6)",ok,,1.48,-10.823,-122.2,-0.537,-13.473,0,ok,0,ok,0,ok,46,28,28,0,0,ok,46,46,46,0,0,ok,,524
31.505,1782024131.328,7,"heading to waypoint #7 (3.6, -12.6)",ok,,1.761,-11.103,-86.9,-0.6,-13.88,0,ok,0,ok,0,ok,46,38,38,0,0,ok,46,46,46,0,0,ok,,524
32.004,1782024131.827,7,"heading to waypoint #7 (3.6, -12.6)",ok,,1.813,-11.393,-74.8,-0.557,-14.308,0,ok,0,ok,0,ok,37,28,28,0,0,ok,37,37,37,0,0,ok,,524
32.504,1782024132.327,7,"heading to waypoint #7 (3.6, -12.6)",ok,,2.091,-11.553,-68.7,-0.474,-14.726,0,ok,0,ok,0,ok,37,35,35,0,0,ok,37,37,37,0,0,ok,,525
33.004,1782024132.827,7,"heading to waypoint #7 (3.6, -12.6)",ok,,3.22,-11.93,-50.2,-0.377,-15.141,0,ok,0,ok,0,ok,29,29,29,0,0,ok,29,29,29,0,0,ok,,525
33.504,1782024133.327,7,"heading to waypoint #7 (3.6, -12.6)",ok,,3.488,-12.126,-59.7,-0.306,-15.539,0,ok,0,ok,0,ok,29,29,29,0,0,ok,29,29,29,0,0,ok,,526
34.004,1782024133.827,7,"heading to waypoint #7 (3.6, -12.6)",ok,,2.853,-11.896,-62.4,-0.291,-15.932,0,ok,0,ok,0,ok,29,29,29,0,0,ok,29,29,29,0,0,ok,,527
34.504,1782024134.327,7,"heading to waypoint #7 (3.6, -12.6)",ok,,3.111,-12.061,-60.6,-0.277,-16.394,0,ok,0,ok,0,ok,15,15,15,0,0,ok,15,15,15,0,0,ok,,527
35.004,1782024134.827,7,"heading to waypoint #7 (3.6, -12.6)",ok,,3.649,-12.121,-60.7,-0.318,-16.833,0,ok,0,ok,0,ok,15,15,15,0,0,ok,15,15,15,0,0,ok,,528
35.504,1782024135.327,7,"heading to waypoint #7 (3.6, -12.6)",plan_not_in_local_costmap,plan_not_in_local_costmap,5.469,-12.108,-74.2,-0.428,-17.138,0,ok,0,ok,0,ok,13,0,0,0,0,ok,13,13,13,0,0,ok,,524
36.004,1782024135.827,7,"heading to waypoint #7 (3.6, -12.6)",plan_not_in_local_costmap,plan_not_in_local_costmap,5.696,-11.881,-74.6,-0.437,-17.146,0,ok,0,ok,0,ok,13,0,0,0,0,ok,13,13,13,0,0,ok,7.859,527
36.504,1782024136.327,7,"heading to waypoint #7 (3.6, -12.6)",ok,,5.696,-11.881,-74.6,-0.437,-17.146,0,ok,0,ok,0,ok,43,40,40,0,0,ok,43,43,43,0,0,ok,7.859,527
37.004,1782024136.827,7,"heading to waypoint #7 (3.6, -12.6)",ok,,6.459,-11.783,-89.5,-0.704,-17.238,0,ok,0,ok,0,ok,43,20,20,0,0,ok,43,43,43,0,0,ok,8.41,524
37.504,1782024137.327,7,"heading to waypoint #7 (3.6, -12.6)",ok,,6.286,-11.954,-107.5,-1.069,-17.235,0,ok,0,ok,0,ok,43,21,21,0,0,ok,43,43,43,0,0,ok,8.385,524
38.004,1782024137.827,7,"heading to waypoint #7 (3.6, -12.6)",ok,,6.662,-11.875,-127.4,-1.388,-17.056,0,ok,0,ok,0,ok,55,20,20,0,0,ok,55,55,55,0,0,ok,8.362,525
38.504,1782024138.327,7,"heading to waypoint #7 (3.6, -12.6)",ok,,6.431,-12.076,-142.4,-1.645,-16.777,0,ok,0,ok,0,ok,55,27,27,0,0,ok,55,55,55,0,0,ok,8.337,525
39.004,1782024138.827,7,"heading to waypoint #7 (3.6, -12.6)",ok,,6.054,-12.244,-157.8,-1.834,-16.427,0,ok,0,ok,0,ok,55,32,32,0,0,ok,55,55,55,0,0,ok,8.31,526
39.504,1782024139.327,7,"heading to waypoint #7 (3.6, -12.6)",ok,,5.782,-12.232,-163.6,-1.954,-16.035,0,ok,0,ok,0,ok,55,39,39,0,0,ok,55,55,55,0,0,ok,8.283,525
40.004,1782024139.827,7,"heading to waypoint #7 (3.6, -12.6)",ok,,5.507,-12.281,-166.4,-2.031,-15.653,0,ok,0,ok,0,ok,40,28,28,0,0,ok,40,40,40,0,0,ok,8.256,525
40.504,1782024140.327,7,"heading to waypoint #7 (3.6, -12.6)",ok,,4.943,-12.175,-169.8,-2.086,-15.316,0,ok,0,ok,0,ok,40,34,34,0,0,ok,40,40,40,0,0,ok,8.233,524
41.004,1782024140.827,7,"heading to waypoint #7 (3.6, -12.6)",ok,,4.637,-12.147,-175.8,-2.142,-14.901,0,ok,0,ok,0,ok,40,40,40,0,0,ok,40,40,40,0,0,ok,8.203,524
41.504,1782024141.327,7,"heading to waypoint #7 (3.6, -12.6)",ok,,4.236,-12.066,-166.8,-2.215,-14.495,0,ok,0,ok,0,ok,21,21,21,0,0,ok,21,21,21,0,0,ok,8.179,524
42.004,1782024141.827,7,"heading to waypoint #7 (3.6, -12.6)",ok,,3.783,-11.863,-154.7,-2.427,-14.148,0,ok,0,ok,0,ok,21,21,21,0,0,ok,21,21,21,0,0,ok,8.152,523
42.504,1782024142.327,8,"heading to waypoint #8 (3.6, -11.3)",ok,,3.506,-11.459,-153.2,-2.567,-14.016,0,ok,0,ok,0,ok,10,10,10,0,0,ok,10,10,10,0,0,ok,8.325,525
43.004,1782024142.827,8,"heading to waypoint #8 (3.6, -11.3)",ok,,3.506,-11.459,-158.1,-2.567,-14.016,0,ok,0,ok,0,ok,10,10,10,0,0,ok,10,10,10,0,0,ok,7.369,527
43.504,1782024143.327,8,"heading to waypoint #8 (3.6, -11.3)",ok,,3.506,-11.459,-158.4,-2.567,-14.016,0,ok,0,ok,0,ok,10,10,10,0,0,ok,10,10,10,0,0,ok,7.314,526
44.004,1782024143.827,9,"heading to waypoint #9 (1.7, -8.1)",ok,,3.506,-11.459,-157.6,-2.567,-14.016,0,ok,0,ok,0,ok,68,23,23,0,0,ok,68,68,68,0,0,ok,7.435,526
44.504,1782024144.327,9,"heading to waypoint #9 (1.7, -8.1)",ok,,3.126,-11.197,161.1,-2.664,-13.801,0,ok,0,ok,0,ok,68,37,37,0,0,ok,68,68,68,0,0,ok,7.944,528
45.004,1782024144.827,9,"heading to waypoint #9 (1.7, -8.1)",ok,,2.509,-10.345,132.8,-2.805,-13.351,0,ok,0,ok,0,ok,68,53,53,0,0,ok,68,68,68,0,0,ok,7.893,527
45.504,1782024145.327,9,"heading to waypoint #9 (1.7, -8.1)",ok,,2.114,-9.541,117.5,-2.9,-12.929,0,ok,0,ok,0,ok,45,44,44,0,0,ok,45,45,45,0,0,ok,7.852,527
46.004,1782024145.827,9,"heading to waypoint #9 (1.7, -8.1)",ok,,1.706,-8.816,112.8,-2.991,-12.502,0,ok,0,ok,0,ok,45,41,41,0,0,ok,45,45,45,0,0,ok,7.812,525
46.504,1782024146.327,9,"heading to waypoint #9 (1.7, -8.1)",ok,,1.621,-8.229,71.0,-3.018,-12.263,0,ok,0,ok,0,ok,7,7,7,0,0,ok,7,7,7,0,0,ok,6.475,527
47.005,1782024146.827,10,"heading to waypoint #10 (0.9, -7.3)",ok,,1.607,-8.147,100.2,-3.02,-12.216,0,ok,0,ok,0,ok,19,19,19,0,0,ok,19,19,19,0,0,ok,8.624,526
47.504,1782024147.327,10,"heading to waypoint #10 (0.9, -7.3)",ok,,1.478,-7.582,109.9,-3.087,-11.806,0,ok,0,ok,0,ok,19,19,19,0,0,ok,19,19,19,0,0,ok,8.67,526
48.004,1782024147.827,10,"heading to waypoint #10 (0.9, -7.3)",ok,,1.381,-7.19,135.4,-3.259,-11.48,0,ok,0,ok,0,ok,13,13,13,0,0,ok,13,13,13,0,0,ok,,524
48.504,1782024148.327,10,"heading to waypoint #10 (0.9, -7.3)",ok,,1.141,-6.968,166.6,-3.584,-11.39,0,ok,0,ok,0,ok,13,13,13,0,0,ok,13,13,13,0,0,ok,,525
49.004,1782024148.827,11,"heading to waypoint #11 (3.2, -4.3)",ok,,1.084,-6.971,-177.2,-3.687,-11.392,0,ok,0,ok,0,ok,54,27,27,0,0,ok,54,54,54,0,0,ok,,529
49.504,1782024149.327,11,"heading to waypoint #11 (3.2, -4.3)",ok,,1.04,-6.985,111.9,-3.687,-11.392,0,ok,0,ok,0,ok,54,28,28,0,0,ok,54,54,54,0,0,ok,6.521,523
50.004,1782024149.827,11,"heading to waypoint #11 (3.2, -4.3)",ok,,1.267,-6.595,65.5,-3.648,-11.076,0,ok,0,ok,0,ok,46,24,24,0,0,ok,46,46,46,0,0,ok,7.994,525
50.504,1782024150.327,11,"heading to waypoint #11 (3.2, -4.3)",ok,,1.45,-6.279,61.9,-3.51,-10.659,0,ok,0,ok,0,ok,46,32,32,0,0,ok,46,46,46,0,0,ok,7.961,526
51.004,1782024150.827,11,"heading to waypoint #11 (3.2, -4.3)",ok,,1.546,-6.151,57.5,-3.339,-10.304,0,ok,0,ok,0,ok,46,36,36,0,0,ok,46,46,46,0,0,ok,7.934,527
51.504,1782024151.327,11,"heading to waypoint #11 (3.2, -4.3)",ok,,1.798,-5.807,52.1,-3.092,-9.948,0,ok,0,ok,0,ok,37,35,35,0,0,ok,37,37,37,0,0,ok,7.906,528
52.004,1782024151.827,11,"heading to waypoint #11 (3.2, -4.3)",ok,,2.062,-5.492,50.9,-2.814,-9.6,0,ok,0,ok,0,ok,37,37,37,0,0,ok,37,37,37,0,0,ok,7.876,528
52.504,1782024152.327,11,"heading to waypoint #11 (3.2, -4.3)",ok,,2.208,-5.229,46.2,-2.556,-9.318,0,ok,0,ok,0,ok,22,22,22,0,0,ok,22,22,22,0,0,ok,7.849,528
53.004,1782024152.827,11,"heading to waypoint #11 (3.2, -4.3)",ok,,2.447,-4.97,47.6,-2.253,-9.037,0,ok,0,ok,0,ok,22,22,22,0,0,ok,22,22,22,0,0,ok,7.82,527
53.504,1782024153.327,11,"heading to waypoint #11 (3.2, -4.3)",ok,,2.591,-4.68,41.2,-1.909,-8.765,0,ok,0,ok,0,ok,15,15,15,0,0,ok,15,15,15,0,0,ok,7.792,527
54.004,1782024153.827,11,"heading to waypoint #11 (3.2, -4.3)",ok,,2.746,-4.402,35.5,-1.521,-8.576,0,ok,0,ok,0,ok,15,15,15,0,0,ok,15,15,15,0,0,ok,7.762,527
54.504,1782024154.327,12,"heading to waypoint #12 (3.6, -4.0)",ok,,2.635,-4.25,27.2,-1.338,-8.531,0,ok,0,ok,0,ok,19,19,19,0,0,ok,19,19,19,0,0,ok,7.49,529
55.004,1782024154.827,12,"heading to waypoint #12 (3.6, -4.0)",ok,,2.922,-4.032,25.4,-0.919,-8.519,0,ok,0,ok,0,ok,19,19,19,0,0,ok,19,19,19,0,0,ok,7.444,528
55.505,1782024155.327,13,"heading to waypoint #13 (4.7, -0.3)",ok,,3.111,-3.911,14.1,-0.61,-8.538,0,ok,0,ok,0,ok,73,26,26,0,0,ok,73,73,70,0,0,ok,7.19,528
56.004,1782024155.827,13,"heading to waypoint #13 (4.7, -0.3)",ok,,3.274,-3.768,27.5,-0.29,-8.581,0,ok,0,ok,0,ok,73,31,31,0,0,ok,73,73,70,0,0,ok,7.35,529
56.504,1782024156.327,13,"heading to waypoint #13 (4.7, -0.3)",ok,,3.463,-3.368,33.6,0.136,-8.573,0,ok,0,ok,0,ok,73,46,46,0,0,ok,73,73,70,0,0,ok,7.304,528
57.004,1782024156.827,13,"heading to waypoint #13 (4.7, -0.3)",ok,,3.696,-3.077,37.8,0.572,-8.556,0,ok,0,ok,0,ok,61,34,34,0,0,ok,61,61,58,0,0,ok,7.259,530
57.504,1782024157.327,13,"heading to waypoint #13 (4.7, -0.3)",ok,,3.684,-2.691,48.9,0.992,-8.503,0,ok,0,ok,0,ok,61,39,39,0,0,ok,61,61,58,0,0,ok,7.213,527
58.004,1782024157.827,13,"heading to waypoint #13 (4.7, -0.3)",ok,,3.566,-2.335,55.5,1.427,-8.44,0,ok,0,ok,0,ok,44,27,27,0,0,ok,44,44,41,0,0,ok,7.164,527
58.504,1782024158.327,13,"heading to waypoint #13 (4.7, -0.3)",ok,,3.566,-1.977,54.4,1.838,-8.396,0,ok,0,ok,0,ok,44,32,32,0,0,ok,44,44,41,0,0,ok,7.121,527
59.004,1782024158.827,13,"heading to waypoint #13 (4.7, -0.3)",ok,,3.532,-1.678,55.4,2.286,-8.392,0,ok,0,ok,0,ok,29,21,21,0,0,ok,29,29,29,0,0,ok,7.076,528
59.504,1782024159.327,13,"heading to waypoint #13 (4.7, -0.3)",ok,,3.546,-1.27,50.1,2.699,-8.441,0,ok,0,ok,0,ok,29,29,29,0,0,ok,29,29,29,0,0,ok,7.027,528
