wall_elapsed_sec,ros_time_sec,current_waypoint,last_status,diagnosis,issues,map_x,map_y,map_yaw_deg,odom_x,odom_y,static_value,static_status,global_value,global_status,local_value,local_status,local_plan_points,local_plan_inside,local_plan_free,local_plan_lethal,local_plan_unknown,local_plan_status,global_plan_points,global_plan_inside,global_plan_free,global_plan_lethal,global_plan_unknown,global_plan_status,scan_front_min_m,scan_valid_count
155.004,1782024254.827,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
155.504,1782024255.327,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
156.004,1782024255.827,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
156.505,1782024256.328,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
157.004,1782024256.827,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
157.504,1782024257.327,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
158.004,1782024257.827,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
158.505,1782024258.328,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
159.004,1782024258.827,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
159.505,1782024259.328,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
160.004,1782024259.827,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
160.504,1782024260.327,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
161.004,1782024260.827,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
161.504,1782024261.327,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
162.004,1782024261.827,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
162.504,1782024262.327,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
163.005,1782024262.828,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
163.504,1782024263.327,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
164.005,1782024263.827,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
164.504,1782024264.327,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
165.005,1782024264.828,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
165.504,1782024265.327,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
166.004,1782024265.827,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
166.505,1782024266.328,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
167.004,1782024266.827,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
167.504,1782024267.327,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
168.004,1782024267.827,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
168.504,1782024268.327,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
169.004,1782024268.827,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
169.504,1782024269.327,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
170.004,1782024269.827,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
170.504,1782024270.327,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
171.004,1782024270.827,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
171.505,1782024271.328,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
172.004,1782024271.827,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
172.505,1782024272.328,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
173.004,1782024272.827,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
173.504,1782024273.327,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
174.004,1782024273.827,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
174.504,1782024274.327,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
175.004,1782024274.827,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
175.505,1782024275.328,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
176.004,1782024275.827,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
176.504,1782024276.327,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
177.004,1782024276.827,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
177.504,1782024277.327,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
178.004,1782024277.827,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
178.504,1782024278.327,21,"mission mission_timeout (reached=14/56 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55])",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.01,2.368,30.6,-1.304,-15.08,100,ok,100,ok,0,ok,118,18,8,6,0,ok,118,118,87,0,2,ok,0.859,698
