wall_elapsed_sec,ros_time_sec,current_waypoint,last_status,diagnosis,tf_error,issues,map_x,map_y,map_yaw_deg,odom_x,odom_y,static_value,static_status,global_value,global_status,local_value,local_status,local_plan_points,local_plan_inside,local_plan_free,local_plan_lethal,local_plan_unknown,local_plan_status,global_plan_points,global_plan_inside,global_plan_free,global_plan_lethal,global_plan_unknown,global_plan_status,scan_front_min_m,scan_valid_count,path_error_m,path_error_status,edge_from,edge_to,target_x,target_y,edge_start_x,edge_start_y
78.005,1782026817.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
78.505,1782026818.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
79.005,1782026818.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
79.505,1782026819.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
80.005,1782026819.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
80.505,1782026820.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
81.005,1782026820.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
81.505,1782026821.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
82.005,1782026821.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
82.505,1782026822.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
83.005,1782026822.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
83.505,1782026823.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
84.005,1782026823.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
84.505,1782026824.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
85.005,1782026824.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
85.505,1782026825.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
86.005,1782026825.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
86.505,1782026826.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
87.005,1782026826.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
87.505,1782026827.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
88.005,1782026827.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
88.505,1782026828.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
89.005,1782026828.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
89.505,1782026829.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
90.005,1782026829.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
90.505,1782026830.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
91.005,1782026830.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
91.505,1782026831.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
92.005,1782026831.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
92.505,1782026832.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
93.005,1782026832.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
93.505,1782026833.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
94.005,1782026833.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
94.505,1782026834.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
95.005,1782026834.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
95.505,1782026835.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
96.005,1782026835.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
96.505,1782026836.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
97.005,1782026836.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
97.505,1782026837.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
98.005,1782026837.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
98.505,1782026838.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
99.005,1782026838.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
99.505,1782026839.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
100.005,1782026839.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
100.505,1782026840.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
101.005,1782026840.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
101.505,1782026841.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
102.005,1782026841.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
102.505,1782026842.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
103.005,1782026842.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
103.505,1782026843.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
104.005,1782026843.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
104.505,1782026844.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
105.005,1782026844.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
105.505,1782026845.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
106.005,1782026845.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
106.505,1782026846.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
107.005,1782026846.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
107.505,1782026847.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
108.005,1782026847.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
108.505,1782026848.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
109.005,1782026848.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
109.505,1782026849.089,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
110.005,1782026849.589,12,"mission safe_pose_recovery_failed (reached=11/96 missed=[9, 12])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",-1.325,9.088,-171.4,3.636,8.718,100,ok,100,ok,53,ok,49,0,0,0,0,ok,49,49,37,0,0,ok,3.386,700,3.035,ok,11,12,2.255,10.43,1.905,8.58
